cell_type,current_sp,time,current,voltage
GREPOW - 32-0003,120,2019-11-03T15:48:01.064093,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:01.673037,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:02.282394,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:02.914045,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:03.514640,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:04.115037,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:04.715961,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:05.317213,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:05.925060,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:06.532920,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:07.140689,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:07.748412,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:08.362669,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:08.968778,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:09.579500,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:10.182705,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:10.785757,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:11.388976,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:11.999110,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:12.601934,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:13.213180,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:13.823069,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:14.426047,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:15.035328,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:15.637610,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:16.246150,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:16.854515,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:17.458388,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:18.068086,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:18.692701,119.96,3.209
GREPOW - 32-0003,120,2019-11-03T15:48:19.294594,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:19.904448,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:20.505761,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:21.115661,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:21.717263,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:22.319068,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:22.927324,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:23.535164,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:24.135667,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:24.743506,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:25.352348,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:25.954707,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:26.564186,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:27.166366,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:27.775282,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:28.384480,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:28.994821,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:29.625611,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:30.227424,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:30.828952,119.96,3.193
GREPOW - 32-0003,120,2019-11-03T15:48:31.430029,119.96,3.193
