cell_type,current_sp,time,current,voltage
SONY 2170 VTC6A,21,2019-12-01T13:56:28.886270,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:29.494774,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:30.103510,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:30.712244,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:31.315212,21.06,3.541
SONY 2170 VTC6A,21,2019-12-01T13:56:31.924337,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:32.533067,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:33.134752,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:33.742989,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:34.351020,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:34.967216,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:35.568281,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:36.176488,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:36.784538,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:37.392606,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:38.000444,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:38.608633,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:39.217812,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:39.825997,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:40.426906,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:41.034881,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:41.672753,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:42.272222,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:42.871710,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:43.470221,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:44.076883,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:44.684388,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:45.291611,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:45.906713,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:46.508250,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:47.119061,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:47.720132,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:48.329103,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:48.938123,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:49.547319,21.06,3.525
SONY 2170 VTC6A,21,2019-12-01T13:56:50.178197,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:50.777941,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:51.379333,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:51.978407,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:52.577589,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:53.184897,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:53.799514,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:54.406582,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:55.015144,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:55.622703,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:56.229692,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:56.837126,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:57.451232,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:58.057222,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:58.663340,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:59.270052,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:56:59.883454,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:00.490599,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:01.104067,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:01.711072,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:02.318417,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:02.926675,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:03.533807,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:04.140861,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:04.748075,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:05.355160,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:05.961546,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:06.567444,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:07.181549,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:07.787190,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:08.401357,21.06,3.508
SONY 2170 VTC6A,21,2019-12-01T13:57:09.037886,21.06,3.491
