cell_type,current_sp,time,current,voltage
Samsung INR21700-40T A,21,2019-11-30T20:50:48.052504,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:48.665004,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:49.276911,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:49.889678,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:50.496125,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:51.101326,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:51.713536,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:52.325270,21.06,3.624
Samsung INR21700-40T A,21,2019-11-30T20:50:52.936206,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:53.570413,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:54.162072,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:54.756010,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:55.363336,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:55.970030,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:56.576495,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:57.182355,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:57.788344,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:58.396009,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:59.001751,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:50:59.615117,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:00.221290,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:00.826280,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:01.431220,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:02.036617,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:02.643075,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:03.249087,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:03.855364,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:04.461566,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:05.067546,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:05.680429,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:06.286778,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:06.899755,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:07.511850,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:08.124669,21.06,3.608
Samsung INR21700-40T A,21,2019-11-30T20:51:08.760695,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:09.366660,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:09.964101,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:10.561959,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:11.158828,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:11.762560,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:12.367072,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:12.972935,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:13.585795,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:14.201070,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:14.799545,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:15.404527,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:16.017517,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:16.629797,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:17.241919,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:17.847305,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:18.453717,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:19.066655,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:19.672504,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:20.277367,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:20.881535,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:21.485701,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:22.090492,21.06,3.591
Samsung INR21700-40T A,21,2019-11-30T20:51:22.733000,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:23.329549,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:23.926223,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:24.538090,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:25.141888,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:25.745273,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:26.349950,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:26.953152,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:27.563882,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:28.174077,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:28.777727,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:29.388319,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:29.998831,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:30.610044,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:31.219916,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:31.829737,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:32.439360,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:33.042837,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:33.647355,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:34.261383,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:34.866514,21.06,3.574
Samsung INR21700-40T A,21,2019-11-30T20:51:35.471437,21.06,3.574
